,centile_count,centile
4727,0,3810922080.3192
4728,0,3811728112.9080997
4729,0,3812534145.4969997
4730,0,3813340178.0859
4731,0,3814146210.6748
4732,0,3814952243.2637
4733,0,3815758275.8526
4734,0,3816564308.4414997
4735,0,3817370341.0304
4736,0,3818176373.6193
4737,0,3818982406.2082
4738,0,3819788438.7971
4739,0,3820594471.3859997
4740,0,3821400503.9749
4741,0,3822206536.5638
4742,0,3823012569.1527
4743,0,3823818601.7416
4744,0,3824624634.3304996
4745,0,3825430666.9193997
4746,0,3826236699.5083
4747,0,3827042732.0972
4748,0,3827848764.6861
4749,0,3828654797.275
4750,0,3829460829.8638997
4751,0,3830266862.4528
4752,0,3831072895.0417
4753,0,3831878927.6306
4754,0,3832684960.2195
4755,0,3833490992.8083997
4756,0,3834297025.3973
4757,0,3835103057.9862
4758,0,3835909090.5751
4759,0,3836715123.164
4760,0,3837521155.7528996
4761,0,3838327188.3417997
4762,0,3839133220.9307
4763,0,3839939253.5196
4764,0,3840745286.1085
4765,0,3841551318.6974
4766,0,3842357351.2862997
4767,0,3843163383.8752
4768,0,3843969416.4641
4769,0,3844775449.053
4770,0,3845581481.6419
4771,0,3846387514.2307997
4772,0,3847193546.8197
4773,0,3847999579.4086
4774,0,3848805611.9975
4775,0,3849611644.5864
4776,0,3850417677.1752996
4777,0,3851223709.7641997
4778,0,3852029742.3531
4779,0,3852835774.942
4780,0,3853641807.5309
4781,0,3854447840.1198
4782,0,3855253872.7086997
4783,0,3856059905.2976
4784,0,3856865937.8865
4785,0,3857671970.4754
4786,0,3858478003.0643
4787,0,3859284035.6531997
4788,0,3860090068.2421
4789,0,3860896100.831
4790,0,3861702133.4199
4791,0,3862508166.0088
4792,0,3863314198.5976996
4793,0,3864120231.1865997
4794,0,3864926263.7755
4795,0,3865732296.3644
4796,0,3866538328.9533
4797,0,3867344361.5422
4798,0,3868150394.1310997
4799,0,3868956426.72
4800,0,3869762459.3089
4801,0,3870568491.8978
4802,0,3871374524.4867
4803,0,3872180557.0755997
4804,0,3872986589.6644998
4805,0,3873792622.2534
4806,0,3874598654.8423
4807,0,3875404687.4312
4808,0,3876210720.0200996
4809,0,3877016752.6089997
4810,0,3877822785.1979
4811,0,3878628817.7868
4812,0,3879434850.3757
4813,0,3880240882.9646
4814,0,3881046915.5534997
4815,0,3881852948.1424
4816,0,3882658980.7313
4817,0,3883465013.3202
4818,0,3884271045.9091
4819,0,3885077078.4979997
4820,0,3885883111.0868998
4821,0,3886689143.6758
4822,0,3887495176.2647
4823,0,3888301208.8536
4824,0,3889107241.4424996
4825,0,3889913274.0313997
4826,0,3890719306.6203
4827,0,3891525339.2092
4828,0,3892331371.7981
4829,0,3893137404.387
4830,0,3893943436.9758997
4831,0,3894749469.5648
4832,0,3895555502.1537
4833,0,3896361534.7426
4834,0,3897167567.3315
4835,0,3897973599.9203997
4836,0,3898779632.5092998
4837,0,3899585665.0982
4838,0,3900391697.6871
4839,0,3901197730.276
4840,0,3902003762.8648996
4841,0,3902809795.4537997
4842,0,3903615828.0427
4843,0,3904421860.6316
4844,0,3905227893.2205
4845,0,3906033925.8094
4846,0,3906839958.3982997
4847,0,3907645990.9872
4848,0,3908452023.5761
4849,0,3909258056.165
4850,0,3910064088.7539
4851,0,3910870121.3427997
4852,0,3911676153.9316998
4853,0,3912482186.5206
4854,0,3913288219.1095
4855,0,3914094251.6984
4856,0,3914900284.2872996
4857,0,3915706316.8761997
4858,0,3916512349.4651
4859,0,3917318382.054
4860,0,3918124414.6429
4861,0,3918930447.2318
4862,0,3919736479.8206997
4863,0,3920542512.4096
4864,0,3921348544.9985
4865,0,3922154577.5874
4866,0,3922960610.1763
4867,0,3923766642.7651997
4868,0,3924572675.3540998
4869,0,3925378707.943
4870,0,3926184740.5319
4871,0,3926990773.1208
4872,0,3927796805.7097
4873,0,3928602838.2985997
4874,0,3929408870.8875
4875,0,3930214903.4764
4876,0,3931020936.0653
4877,0,3931826968.6542
4878,0,3932633001.2430997
4879,0,3933439033.832
4880,0,3934245066.4209
4881,0,3935051099.0098
4882,0,3935857131.5987
4883,0,3936663164.1875997
4884,0,3937469196.7764997
4885,0,3938275229.3654
4886,0,3939081261.9543
4887,0,3939887294.5432
4888,0,3940693327.1321
4889,0,3941499359.7209997
4890,0,3942305392.3099
4891,0,3943111424.8988
4892,0,3943917457.4877
4893,0,3944723490.0766
4894,0,3945529522.6654997
4895,0,3946335555.2544
4896,0,3947141587.8433
4897,0,3947947620.4322
4898,0,3948753653.0211
4899,0,3949559685.6099997
4900,0,3950365718.1988997
4901,0,3951171750.7878
4902,0,3951977783.3767
4903,0,3952783815.9656
4904,0,3953589848.5545
4905,0,3954395881.1433997
4906,0,3955201913.7323
4907,0,3956007946.3212
4908,0,3956813978.9101
4909,0,3957620011.499
4910,0,3958426044.0878997
4911,0,3959232076.6768
4912,0,3960038109.2657
4913,0,3960844141.8546
4914,0,3961650174.4435
4915,0,3962456207.0323997
4916,0,3963262239.6212997
4917,0,3964068272.2102
4918,0,3964874304.7991
4919,0,3965680337.388
4920,0,3966486369.9769
4921,0,3967292402.5657997
4922,0,3968098435.1547
4923,0,3968904467.7436
4924,0,3969710500.3325
4925,0,3970516532.9214
4926,0,3971322565.5102997
4927,0,3972128598.0992
4928,0,3972934630.6881
4929,0,3973740663.277
4930,0,3974546695.8659
4931,0,3975352728.4547997
4932,0,3976158761.0436997
4933,0,3976964793.6326
4934,0,3977770826.2215
4935,0,3978576858.8104
4936,0,3979382891.3993
4937,0,3980188923.9881997
4938,0,3980994956.5771
4939,0,3981800989.166
4940,0,3982607021.7549
4941,0,3983413054.3438
4942,0,3984219086.9326997
4943,0,3985025119.5216
4944,0,3985831152.1105
4945,0,3986637184.6994
4946,0,3987443217.2883
4947,0,3988249249.8771996
4948,0,3989055282.4660997
4949,0,3989861315.055
4950,0,3990667347.6439
4951,0,3991473380.2328
4952,0,3992279412.8217
4953,0,3993085445.4105997
4954,0,3993891477.9995
4955,0,3994697510.5884
4956,0,3995503543.1773
4957,0,3996309575.7662
4958,0,3997115608.3550997
4959,0,3997921640.944
4960,0,3998727673.5329
4961,0,3999533706.1218
4962,0,4000339738.7107
4963,0,4001145771.2995996
4964,0,4001951803.8884997
4965,0,4002757836.4774
4966,0,4003563869.0663
4967,0,4004369901.6552
4968,0,4005175934.2441
4969,0,4005981966.8329997
4970,0,4006787999.4219
4971,0,4007594032.0108
4972,0,4008400064.5997
4973,0,4009206097.1886
4974,0,4010012129.7774997
4975,0,4010818162.3664
4976,0,4011624194.9553
4977,0,4012430227.5442
4978,0,4013236260.1331
4979,0,4014042292.7219996
4980,0,4014848325.3108997
4981,0,4015654357.8998
4982,0,4016460390.4887
4983,0,4017266423.0776
4984,0,4018072455.6665
4985,0,4018878488.2553997
4986,0,4019684520.8443
4987,0,4020490553.4332
4988,0,4021296586.0221
4989,0,4022102618.611
4990,0,4022908651.1998997
4991,0,4023714683.7888
4992,0,4024520716.3777
4993,0,4025326748.9666
4994,0,4026132781.5555
4995,0,4026938814.1443996
4996,0,4027744846.7332997
4997,0,4028550879.3222
4998,0,4029356911.9111
4999,0,4030162944.5
5000,0,4030968977.0889
5001,0,4031775009.6777997
5002,0,4032581042.2667
5003,0,4033387074.8556
5004,0,4034193107.4445
5005,0,4034999140.0334
5006,0,4035805172.6222997
5007,0,4036611205.2111998
5008,0,4037417237.8001
5009,0,4038223270.389
5010,0,4039029302.9779
5011,0,4039835335.5667996
5012,0,4040641368.1556997
5013,0,4041447400.7446
5014,0,4042253433.3335
5015,0,4043059465.9224
5016,0,4043865498.5113
5017,0,4044671531.1001997
5018,0,4045477563.6891
5019,0,4046283596.278
5020,0,4047089628.8669
5021,0,4047895661.4558
5022,0,4048701694.0446997
5023,0,4049507726.6335998
5024,0,4050313759.2225
5025,0,4051119791.8114
5026,0,4051925824.4003
5027,0,4052731856.9891996
5028,0,4053537889.5780997
5029,0,4054343922.167
5030,0,4055149954.7559
5031,0,4055955987.3448
5032,0,4056762019.9337
5033,0,4057568052.5225997
5034,0,4058374085.1115
5035,0,4059180117.7004
5036,0,4059986150.2893
5037,0,4060792182.8782
5038,0,4061598215.4670997
5039,0,4062404248.0559998
5040,0,4063210280.6449
5041,0,4064016313.2338
5042,0,4064822345.8227
5043,0,4065628378.4115996
5044,0,4066434411.0004997
5045,0,4067240443.5894
5046,0,4068046476.1783
5047,0,4068852508.7672
5048,0,4069658541.3561
5049,0,4070464573.9449997
5050,0,4071270606.5339
5051,0,4072076639.1228
5052,0,4072882671.7117
5053,0,4073688704.3006
5054,0,4074494736.8894997
5055,0,4075300769.4783998
5056,0,4076106802.0673
5057,0,4076912834.6562
5058,0,4077718867.2451
5059,0,4078524899.8339996
5060,0,4079330932.4228997
5061,0,4080136965.0118
5062,0,4080942997.6007
5063,0,4081749030.1896
5064,0,4082555062.7785
5065,0,4083361095.3673997
5066,0,4084167127.9563
5067,0,4084973160.5452
5068,0,4085779193.1341
5069,0,4086585225.723
5070,0,4087391258.3118997
5071,0,4088197290.9007998
5072,0,4089003323.4897
5073,0,4089809356.0786
5074,0,4090615388.6675
5075,0,4091421421.2563996
5076,0,4092227453.8452997
5077,0,4093033486.4342
5078,0,4093839519.0231
5079,0,4094645551.612
5080,0,4095451584.2009
5081,0,4096257616.7897997
5082,0,4097063649.3787
5083,0,4097869681.9676
5084,0,4098675714.5565
5085,0,4099481747.1454
5086,0,4100287779.7342997
5087,0,4101093812.3231997
5088,0,4101899844.9121
5089,0,4102705877.501
5090,0,4103511910.0899
5091,0,4104317942.6787996
5092,0,4105123975.2676997
5093,0,4105930007.8566
5094,0,4106736040.4455
5095,0,4107542073.0344
5096,0,4108348105.6233
5097,0,4109154138.2121997
5098,0,4109960170.8011
5099,0,4110766203.39
5100,0,4111572235.9789
5101,0,4112378268.5678
5102,0,4113184301.1566997
5103,0,4113990333.7455997
5104,0,4114796366.3345
5105,0,4115602398.9234
5106,0,4116408431.5123
5107,0,4117214464.1011996
5108,0,4118020496.6900997
5109,0,4118826529.279
5110,0,4119632561.8679
5111,0,4120438594.4568
5112,0,4121244627.0457
5113,0,4122050659.6345997
5114,0,4122856692.2235
5115,0,4123662724.8124
5116,0,4124468757.4013
5117,0,4125274789.9902
5118,0,4126080822.5790997
5119,0,4126886855.1679997
5120,0,4127692887.7569
5121,0,4128498920.3458
5122,0,4129304952.9347
5123,0,4130110985.5236
5124,0,4130917018.1124997
5125,0,4131723050.7014
5126,0,4132529083.2903
5127,0,4133335115.8792
5128,0,4134141148.4681
5129,0,4134947181.0569997
5130,0,4135753213.6459
5131,0,4136559246.2348
5132,0,4137365278.8237
5133,0,4138171311.4126
5134,0,4138977344.0014997
5135,0,4139783376.5903997
5136,0,4140589409.1793
5137,0,4141395441.7682
5138,0,4142201474.3571
5139,0,4143007506.946
5140,0,4143813539.5348997
5141,0,4144619572.1238
5142,0,4145425604.7127
5143,0,4146231637.3016
5144,0,4147037669.8905
5145,0,4147843702.4793997
5146,0,4148649735.0683
5147,0,4149455767.6572
5148,0,4150261800.2461
5149,0,4151067832.835
5150,0,4151873865.4238997
5151,0,4152679898.0127997
5152,0,4153485930.6017
5153,0,4154291963.1906
5154,0,4155097995.7795
5155,0,4155904028.3684
5156,0,4156710060.9572997
5157,0,4157516093.5462
5158,0,4158322126.1351
5159,0,4159128158.724
5160,0,4159934191.3129
5161,0,4160740223.9017997
5162,0,4161546256.4907
5163,0,4162352289.0796
5164,0,4163158321.6685
5165,0,4163964354.2574
5166,0,4164770386.8462996
5167,0,4165576419.4351997
5168,0,4166382452.0241
5169,0,4167188484.613
5170,0,4167994517.2019
5171,0,4168800549.7908
5172,0,4169606582.3796997
5173,0,4170412614.9686
5174,0,4171218647.5575
5175,0,4172024680.1464
5176,0,4172830712.7353
5177,0,4173636745.3241997
5178,0,4174442777.9131
5179,0,4175248810.502
5180,0,4176054843.0909
5181,0,4176860875.6798
5182,0,4177666908.2686996
5183,0,4178472940.8575997
5184,0,4179278973.4465
5185,0,4180085006.0354
5186,0,4180891038.6243
5187,0,4181697071.2132
5188,0,4182503103.8020997
5189,0,4183309136.391
5190,0,4184115168.9799
5191,0,4184921201.5688
5192,0,4185727234.1577
5193,0,4186533266.7465997
5194,0,4187339299.3355
5195,0,4188145331.9244
5196,0,4188951364.5133
5197,0,4189757397.1022
5198,0,4190563429.6910996
5199,0,4191369462.2799997
5200,0,4192175494.8689
5201,0,4192981527.4578
5202,0,4193787560.0467
5203,0,4194593592.6356
5204,0,4195399625.2244997
5205,0,4196205657.8134
5206,0,4197011690.4023
5207,0,4197817722.9912
5208,0,4198623755.5801
5209,0,4199429788.1689997
5210,0,4200235820.7578998
5211,0,4201041853.3468
5212,0,4201847885.9357
5213,0,4202653918.5246
5214,0,4203459951.1134996
5215,0,4204265983.7023997
5216,0,4205072016.2913
5217,0,4205878048.8802
5218,0,4206684081.4691
5219,0,4207490114.058
5220,0,4208296146.6468997
5221,0,4209102179.2358
5222,0,4209908211.8247
5223,0,4210714244.4136
5224,0,4211520277.0025
5225,0,4212326309.5913997
5226,0,4213132342.1802998
5227,0,4213938374.7692
5228,0,4214744407.3581
5229,0,4215550439.947
5230,0,4216356472.5358996
5231,0,4217162505.1247997
5232,0,4217968537.7137
5233,0,4218774570.3026
5234,0,4219580602.8915
5235,0,4220386635.4804
5236,0,4221192668.0692997
5237,0,4221998700.6582
5238,0,4222804733.2471
5239,0,4223610765.836
5240,0,4224416798.4249
5241,0,4225222831.0137997
5242,0,4226028863.6026998
5243,0,4226834896.1916
5244,0,4227640928.7805
5245,0,4228446961.3694
5246,0,4229252993.9582996
5247,0,4230059026.5471997
5248,0,4230865059.1361
5249,0,4231671091.725
5250,0,4232477124.3139
5251,0,4233283156.9028
5252,0,4234089189.4916997
5253,0,4234895222.0806
5254,0,4235701254.6695
5255,0,4236507287.2584
5256,0,4237313319.8473
5257,0,4238119352.4361997
5258,0,4238925385.0250998
5259,0,4239731417.614
5260,0,4240537450.2029
5261,0,4241343482.7918
5262,0,4242149515.3806996
5263,0,4242955547.9695997
5264,0,4243761580.5585
5265,0,4244567613.1474
5266,0,4245373645.7363
5267,0,4246179678.3252
5268,0,4246985710.9140997
5269,0,4247791743.503
5270,0,4248597776.0919
5271,0,4249403808.6808
5272,0,4250209841.2697
5273,0,4251015873.8585997
5274,0,4251821906.4474998
5275,0,4252627939.0364
5276,0,4253433971.6253
5277,0,4254240004.2142
5278,0,4255046036.8030996
5279,0,4255852069.3919997
5280,0,4256658101.9809
5281,0,4257464134.5698
5282,0,4258270167.1587
5283,0,4259076199.7476
5284,0,4259882232.3364997
5285,0,4260688264.9254
5286,0,4261494297.5143
5287,0,4262300330.1032
5288,0,4263106362.6921
5289,0,4263912395.2809997
5290,0,4264718427.8698997
5291,0,4265524460.4588
5292,0,4266330493.0477
5293,0,4267136525.6366
5294,0,4267942558.2254996
5295,0,4268748590.8143997
5296,0,4269554623.4033
5297,0,4270360655.9922
5298,0,4271166688.5811
5299,0,4271972721.17
5300,0,4272778753.7588997
5301,0,4273584786.3478
5302,0,4274390818.9367
5303,0,4275196851.5256
5304,0,4276002884.1145
5305,0,4276808916.7033997
5306,0,4277614949.2922997
5307,0,4278420981.8812
5308,0,4279227014.4701
5309,0,4280033047.059
5310,0,4280839079.6478996
5311,0,4281645112.2367997
5312,0,4282451144.8257
5313,0,4283257177.4146
5314,0,4284063210.0035
5315,0,4284869242.5924
5316,0,4285675275.1812997
5317,0,4286481307.7702
5318,0,4287287340.3591
5319,0,4288093372.948
5320,0,4288899405.5369
5321,0,4289705438.1257997
5322,0,4290511470.7146997
5323,0,4291317503.3036
5324,0,4292123535.8925
5325,0,4292929568.4814
5326,0,4293735601.0702996
5327,0,4294541633.6591997
5328,0,4295347666.2481
5329,0,4296153698.837
5330,0,4296959731.4258995
5331,0,4297765764.0148
5332,0,4298571796.6037
5333,0,4299377829.1926
5334,0,4300183861.7815
5335,0,4300989894.370399
5336,0,4301795926.9593
5337,0,4302601959.5482
5338,0,4303407992.1371
5339,0,4304214024.726
5340,0,4305020057.314899
5341,0,4305826089.9038
5342,0,4306632122.4927
5343,0,4307438155.0816
5344,0,4308244187.6705
5345,0,4309050220.259399
5346,0,4309856252.8483
5347,0,4310662285.4372
5348,0,4311468318.0261
5349,0,4312274350.615
5350,0,4313080383.203899
5351,0,4313886415.7928
5352,0,4314692448.3817
5353,0,4315498480.9706
5354,0,4316304513.5595
5355,0,4317110546.1484
5356,0,4317916578.7373
5357,0,4318722611.3262
5358,0,4319528643.9151
5359,0,4320334676.504
5360,0,4321140709.0929
5361,0,4321946741.6818
5362,0,4322752774.2706995
5363,0,4323558806.8596
5364,0,4324364839.4485
5365,0,4325170872.0374
5366,0,4325976904.6263
5367,0,4326782937.215199
5368,0,4327588969.8041
5369,0,4328395002.393
5370,0,4329201034.9819
5371,0,4330007067.5708
5372,0,4330813100.159699
5373,0,4331619132.7486
5374,0,4332425165.3375
5375,0,4333231197.9264
5376,0,4334037230.5153
5377,0,4334843263.104199
5378,0,4335649295.6931
5379,0,4336455328.282
5380,0,4337261360.8709
5381,0,4338067393.4598
5382,0,4338873426.0487
5383,0,4339679458.6376
5384,0,4340485491.2265
5385,0,4341291523.8154
5386,0,4342097556.4043
5387,0,4342903588.9932
5388,0,4343709621.5821
5389,0,4344515654.171
5390,0,4345321686.7599
5391,0,4346127719.3488
5392,0,4346933751.9377
5393,0,4347739784.5266
5394,0,4348545817.1154995
5395,0,4349351849.7044
5396,0,4350157882.2933
5397,0,4350963914.8822
5398,0,4351769947.4711
5399,0,4352575980.059999
5400,0,4353382012.6489
5401,0,4354188045.2378
5402,0,4354994077.8267
5403,0,4355800110.4156
5404,0,4356606143.004499
5405,0,4357412175.5934
5406,0,4358218208.1823
5407,0,4359024240.7712
5408,0,4359830273.3601
5409,0,4360636305.948999
5410,0,4361442338.5379
5411,0,4362248371.1268
5412,0,4363054403.7157
5413,0,4363860436.3046
5414,0,4364666468.8935
5415,0,4365472501.4824
5416,0,4366278534.0713
5417,0,4367084566.6602
5418,0,4367890599.2491
5419,0,4368696631.838
5420,0,4369502664.4269
5421,0,4370308697.0157995
5422,0,4371114729.6047
5423,0,4371920762.1936
5424,0,4372726794.7825
5425,0,4373532827.3714
5426,0,4374338859.9602995
5427,0,4375144892.5492
5428,0,4375950925.1381
5429,0,4376756957.727
5430,0,4377562990.3159
5431,0,4378369022.904799
5432,0,4379175055.4937
5433,0,4379981088.0826
5434,0,4380787120.6715
5435,0,4381593153.2604
5436,0,4382399185.849299
5437,0,4383205218.4382
5438,0,4384011251.0271
5439,0,4384817283.616
5440,0,4385623316.2049
5441,0,4386429348.793799
5442,0,4387235381.3827
5443,0,4388041413.9716
5444,0,4388847446.5605
5445,0,4389653479.1494
5446,0,4390459511.7383
5447,0,4391265544.3272
5448,0,4392071576.9161
5449,0,4392877609.505
5450,0,4393683642.0939
5451,0,4394489674.6828
5452,0,4395295707.2717
5453,0,4396101739.8605995
5454,0,4396907772.4495
5455,0,4397713805.0384
5456,0,4398519837.6273
5457,0,4399325870.2162
5458,0,4400131902.8050995
5459,0,4400937935.394
5460,0,4401743967.9829
5461,0,4402550000.5718
5462,0,4403356033.1607
5463,0,4404162065.749599
5464,0,4404968098.3385
5465,0,4405774130.9274
5466,0,4406580163.5163
5467,0,4407386196.1052
5468,0,4408192228.694099
5469,0,4408998261.283
5470,0,4409804293.8719
5471,0,4410610326.4608
5472,0,4411416359.0497
5473,0,4412222391.638599
5474,0,4413028424.2275
5475,0,4413834456.8164
5476,0,4414640489.4053
5477,0,4415446521.9942
5478,0,4416252554.5831
5479,0,4417058587.172
5480,0,4417864619.7609
5481,0,4418670652.3498
5482,0,4419476684.9387
5483,0,4420282717.5276
5484,0,4421088750.1165
5485,0,4421894782.7053995
5486,0,4422700815.2943
5487,0,4423506847.8832
5488,0,4424312880.4721
5489,0,4425118913.061
5490,0,4425924945.6498995
5491,0,4426730978.2388
5492,0,4427537010.8277
5493,0,4428343043.4166
5494,0,4429149076.0055
5495,0,4429955108.594399
5496,0,4430761141.1833
5497,0,4431567173.7722
5498,0,4432373206.3611
5499,0,4433179238.95
5500,0,4433985271.538899
5501,0,4434791304.1278
5502,0,4435597336.7167
5503,0,4436403369.3056
5504,0,4437209401.8945
5505,0,4438015434.483399
5506,0,4438821467.0723
5507,0,4439627499.6612
5508,0,4440433532.2501
5509,0,4441239564.839
5510,0,4442045597.4279
5511,0,4442851630.0168
5512,0,4443657662.6057
5513,0,4444463695.1946
5514,0,4445269727.7835
5515,0,4446075760.3724
5516,0,4446881792.9613
5517,0,4447687825.5501995
5518,0,4448493858.1391
5519,0,4449299890.728
5520,0,4450105923.3169
5521,0,4450911955.9058
5522,0,4451717988.4946995
5523,0,4452524021.0836
5524,0,4453330053.6725
5525,0,4454136086.2614
5526,0,4454942118.8503
5527,0,4455748151.439199
5528,0,4456554184.0281
5529,0,4457360216.617
5530,0,4458166249.2059
5531,0,4458972281.7948
5532,0,4459778314.383699
5533,0,4460584346.9726
5534,0,4461390379.5615
5535,0,4462196412.1504
5536,0,4463002444.7393
5537,0,4463808477.328199
5538,0,4464614509.9171
5539,0,4465420542.506
5540,0,4466226575.0949
5541,0,4467032607.6838
5542,0,4467838640.2727
5543,0,4468644672.8616
5544,0,4469450705.4505
5545,0,4470256738.0394
5546,0,4471062770.6283
5547,0,4471868803.2172
5548,0,4472674835.8061
5549,0,4473480868.3949995
5550,0,4474286900.9839
5551,0,4475092933.5728
5552,0,4475898966.1617
5553,0,4476704998.7506
5554,0,4477511031.339499
5555,0,4478317063.9284
5556,0,4479123096.5173
5557,0,4479929129.1062
5558,0,4480735161.6951
5559,0,4481541194.283999
5560,0,4482347226.8729
5561,0,4483153259.4618
5562,0,4483959292.0507
5563,0,4484765324.6396
5564,0,4485571357.228499
5565,0,4486377389.8174
5566,0,4487183422.4063
5567,0,4487989454.9952
5568,0,4488795487.5841
5569,0,4489601520.172999
5570,0,4490407552.7619
5571,0,4491213585.3508
5572,0,4492019617.9397
5573,0,4492825650.5286
5574,0,4493631683.1175
5575,0,4494437715.7064
5576,0,4495243748.2953
5577,0,4496049780.8842
5578,0,4496855813.4731
5579,0,4497661846.062
5580,0,4498467878.6509
5581,0,4499273911.2397995
5582,0,4500079943.8287
5583,0,4500885976.4176
5584,0,4501692009.0065
5585,0,4502498041.5954
5586,0,4503304074.184299
5587,0,4504110106.7732
5588,0,4504916139.3621
5589,0,4505722171.951
5590,0,4506528204.5399
5591,0,4507334237.128799
5592,0,4508140269.7177
5593,0,4508946302.3066
5594,0,4509752334.8955
5595,0,4510558367.4844
5596,0,4511364400.073299
5597,0,4512170432.6622
5598,0,4512976465.2511
5599,0,4513782497.84
5600,0,4514588530.4289
5601,0,4515394563.017799
5602,0,4516200595.6067
5603,0,4517006628.1956
5604,0,4517812660.7845
5605,0,4518618693.3734
5606,0,4519424725.9623
5607,0,4520230758.5512
5608,0,4521036791.1401
5609,0,4521842823.729
5610,0,4522648856.3179
5611,0,4523454888.9068
5612,0,4524260921.4957
5613,0,4525066954.0845995
5614,0,4525872986.6735
5615,0,4526679019.2624
5616,0,4527485051.8513
5617,0,4528291084.4402
5618,0,4529097117.029099
5619,0,4529903149.618
5620,0,4530709182.2069
5621,0,4531515214.7958
5622,0,4532321247.3847
5623,0,4533127279.973599
5624,0,4533933312.5625
5625,0,4534739345.1514
5626,0,4535545377.7403
5627,0,4536351410.3292
5628,0,4537157442.918099
5629,0,4537963475.507
5630,0,4538769508.0959
5631,0,4539575540.6848
5632,0,4540381573.2737
5633,0,4541187605.8626
5634,0,4541993638.4515
5635,0,4542799671.0404
5636,0,4543605703.6293
5637,0,4544411736.2182
5638,0,4545217768.8071
5639,0,4546023801.396
5640,0,4546829833.9848995
5641,0,4547635866.5738
5642,0,4548441899.1627
5643,0,4549247931.7516
5644,0,4550053964.3405
5645,0,4550859996.9293995
5646,0,4551666029.5183
5647,0,4552472062.1072
5648,0,4553278094.6961
5649,0,4554084127.285
5650,0,4554890159.873899
5651,0,4555696192.4628
5652,0,4556502225.0517
5653,0,4557308257.6406
5654,0,4558114290.2295
5655,0,4558920322.818399
5656,0,4559726355.4073
5657,0,4560532387.9962
5658,0,4561338420.5851
5659,0,4562144453.174
5660,0,4562950485.762899
5661,0,4563756518.3518
5662,0,4564562550.9407
5663,0,4565368583.5296
5664,0,4566174616.1185
5665,0,4566980648.7074
5666,0,4567786681.2963
5667,0,4568592713.8852
5668,0,4569398746.4741
5669,0,4570204779.063
5670,0,4571010811.6519
5671,0,4571816844.2408
5672,0,4572622876.8296995
5673,0,4573428909.4186
5674,0,4574234942.0075
5675,0,4575040974.5964
5676,0,4575847007.1853
5677,0,4576653039.7741995
5678,0,4577459072.3631
5679,0,4578265104.952
5680,0,4579071137.5409
5681,0,4579877170.1298
5682,0,4580683202.718699
5683,0,4581489235.3076
5684,0,4582295267.8965
5685,0,4583101300.4854
5686,0,4583907333.0743
5687,0,4584713365.663199
5688,0,4585519398.2521
5689,0,4586325430.841
5690,0,4587131463.4299
5691,0,4587937496.0188
5692,0,4588743528.607699
5693,0,4589549561.1966
5694,0,4590355593.7855
5695,0,4591161626.3744
5696,0,4591967658.9633
5697,0,4592773691.5522
5698,0,4593579724.1411
5699,0,4594385756.73
5700,0,4595191789.3189
5701,0,4595997821.9078
5702,0,4596803854.4967
5703,0,4597609887.0856
5704,0,4598415919.6744995
5705,0,4599221952.2634
5706,0,4600027984.8523
5707,0,4600834017.4412
5708,0,4601640050.0301
5709,0,4602446082.6189995
5710,0,4603252115.2079
5711,0,4604058147.7968
5712,0,4604864180.3857
5713,0,4605670212.9746
5714,0,4606476245.563499
5715,0,4607282278.1524
5716,0,4608088310.7413
5717,0,4608894343.3302
5718,0,4609700375.9191
5719,0,4610506408.507999
5720,0,4611312441.0969
5721,0,4612118473.6858
5722,0,4612924506.2747
5723,0,4613730538.8636
5724,0,4614536571.452499
5725,0,4615342604.0414
5726,0,4616148636.6303
5727,0,4616954669.2192
5728,0,4617760701.8081
5729,0,4618566734.397
5730,0,4619372766.9859
5731,0,4620178799.5748
5732,0,4620984832.1637
5733,0,4621790864.7526
5734,0,4622596897.3415
5735,0,4623402929.9304
5736,0,4624208962.5192995
5737,0,4625014995.1082
5738,0,4625821027.6971
5739,0,4626627060.286
5740,0,4627433092.8749
5741,0,4628239125.463799
5742,0,4629045158.0527
5743,0,4629851190.6416
5744,0,4630657223.2305
5745,0,4631463255.8194
5746,0,4632269288.408299
5747,0,4633075320.9972
5748,0,4633881353.5861
5749,0,4634687386.175
5750,0,4635493418.7639
5751,0,4636299451.352799
5752,0,4637105483.9417
5753,0,4637911516.5306
5754,0,4638717549.1195
5755,0,4639523581.7084
5756,0,4640329614.297299
5757,0,4641135646.8862
5758,0,4641941679.4751
5759,0,4642747712.064
5760,0,4643553744.6529
5761,0,4644359777.2418
5762,0,4645165809.8307
5763,0,4645971842.4196
5764,0,4646777875.0085
5765,0,4647583907.5974
5766,0,4648389940.1863
5767,0,4649195972.7752
5768,0,4650002005.3640995
5769,0,4650808037.953
5770,0,4651614070.5419
5771,0,4652420103.1308
5772,0,4653226135.7197
5773,0,4654032168.308599
5774,0,4654838200.8975
5775,0,4655644233.4864
5776,0,4656450266.0753
5777,0,4657256298.6642
5778,0,4658062331.253099
5779,0,4658868363.842
5780,0,4659674396.4309
5781,0,4660480429.0198
5782,0,4661286461.6087
5783,0,4662092494.197599
5784,0,4662898526.7865
5785,0,4663704559.3754
5786,0,4664510591.9643
5787,0,4665316624.5532
5788,0,4666122657.142099
5789,0,4666928689.731
5790,0,4667734722.3199
5791,0,4668540754.9088
5792,0,4669346787.4977
5793,0,4670152820.0866
